comment,Label
Aplikasi sangat bagus,Positif
Bagus,Positif
Ini aplikasi bagus banget,Positif
Ok,Positif
Aku suka tiktok tapi Fans ku enggak bertambah - tambah,Positif
Pokok bagus,Positif
Mantap,Positif
Oke,Positif
Jelek Banget,Negatif
suka,Positif
wah gila sih,Positif
Saya suka tiktok,Positif
bagus,Positif
Seru banget,Positif
Keren,Positif
Sangat puas,Positif
Bagus,Positif
"tiktok sangat bagus dan bisa ketemu cowok"" ganteng",Positif
Sangat seru dan memuaskan,Positif
Kurang suka sama aplikasi ini,Negatif
Tolong perbaikin aplikasi ini aku enggak bisa buka nanti aku kasih bintang lima ,Positif
Bagus bangat tidak akan nyesel donwload tiktok,Positif
Saya senang,Positif
Ingin mengikuti tiktok,Positif
Bagus banget,Positif
kode undangan tidak bisa dimasukkin tolol,Negatif
aplikasi payah jangan download,Negatif
seru banget main kalo lagi mood,Positif
Saya suka aplikasi ini,Positif
Mantap bagus sekali ya,Positif
Suka banget,Positif
Aplikasih ini sangat bagus sekali,Positif
5.star like just for you,Positif
Sangat baik,Positif
Bagus,Positif
Keren,Positif
Aplikasi tidak jelas tidak bisa download,Negatif
keren tiktok,Positif
lucu,Positif
tiktok makin kesini makin kaya tai,Negatif
Keren,Positif
Sangat keren,Positif
Saya suka tiktok Dari saya kelas satu saya suka main tiktok Sekarang umur saya 11 tahun Saya masih main tiktok Saya kasih bintang 5 buat tiktok tiktok paling menarik,Positif
Bagus keren,Positif
Aplikasi ini jelek banget tapi bohong,Positif
Bagus banget saya suka sekali dengan aplikasi ini filter bagus bagus semua karna aku suka banget dengan aplikasi ini saya kasih bintang 5,Positif
bagus,Positif
Bagus banget,Positif
BAGUS BANGET 😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄,Positif
Saya suka dengan aplikasi ini sangat menghibur dan kreatif banget saya suka 🎉,Positif
mantap,Positif
Sangat menghibur,Positif
tiktok Ini Sangat Bagus,Positif
"Aku suka banget sama tiktok karna kita bisa ketemu k-pop kayak BTS, BLACKPINK,ITZY DLL",Positif
Idih keren,Positif
Ini tiktok bagus banget sumpah kalian harus download,Positif
Bagus,Positif
Bagus,Positif
Bagus banget cuma kurang suka di watermark aja,Positif
Baik,Positif
Aplikasi Bagus😁,Positif
report orang rasis dibilang tidak ada kesalahan. Giliran saya kasih bintang 1 kok saya dibanned. Lawak tiktok,Negatif
Aplikasi terbaik😎,Positif
bagus dan menarik,Positif
keren dan bagus,Positif
I Like You tiktok,Positif
Mantap bos,Positif
Aplikasi yang menghibur sekaligus menghasilkan🙂🙂,Positif
tiktok memang mantap,Positif
Tiktok keren,Positif
Sangat bagus,Positif
Lumayan,Positif
tiktok busuk,Negatif
suka sama lagu,Positif
Aku suka sekali,Positif
Asik,Positif
Aku suka banget,Positif
ayo pilih tiktok,Positif
Bagus................,Positif
sudah tidak bisa dapat point bye banget,Negatif
Like🤗,Positif
Bagus banget wajib download,Positif
aplikasi Bagus,Positif
Bagus,Positif
Mantap kali,Positif
Aplikasi yang paling mantap..,Positif
Bagus,Positif
Keren dan lucu,Positif
Good,Positif
Hebat,Positif
Saya suka,Positif
aplikasi yang sangat menghibur,Positif
sangat bagus,Positif
"Suka Aja, Menghibur",Positif
Coba di coba akhir ketagihan TikTok good to cute*,Positif
mudah mudahan lebih maju lagi,Positif
Bagus,Positif
Bagus,Positif
Sip,Positif
Saya suka,Positif
mantap,Positif
"Kenapa sekarang tiktok eror, saya tidak bisa follow orang bahkan adik saya tidak bisa buat akun tolong diperbaiki ya",Negatif
Saya kecewa .. Pesen barang di tiktok shop padahal sudah transfer pembayaran tapi di pemberitahuan tiktok belum terkonfirmasi pembayaran padahal nomer rekening sesuai tujuan alhasil uang saya hilang,Negatif
Sangat mantap,Positif
Seru video,Positif
Good banget,Positif
Good l like it,Positif
Aku suka sekali dengan mainan ini,Positif
FYP IN GUA TERUS POKOK,Positif
Makasih ya aku suka dengan aplikasi ini 😊,Positif
Bagus kok,Positif
Aplikasi apa ini? Semakin kesini semakin tidak jelas.. Buka di kembangin malah di updete semakin tidak jelas aja,Negatif
aku suka tiktok karna efek bagus,Positif
Kasian lihat anak sekarang. Makin rusak dan tidak tahu malu,Negatif
Bagus banget,Positif
bagus banget,Positif
Menghilangi bosan,Positif
Bagus,Positif
Bagus,Positif
"Simpel, aku suka TikTok",Positif
Aku suka sama ini,Positif
Bagus,Positif
"Sejauh ini menghibur, semoga lebih cepat tanggap lagi mengenai laporan dari user mengenai content creator yang menyimpang",Positif
Aplikasi bagus banget banyak fitur lagi,Positif
saya sangat senang mempui aplikasi tiktok,Positif
Sangat menghibur apalagi saat kondisi pandemi ini.,Positif
aplikasi pembodohan,Negatif
terimakasih,Positif
kalo event belum selesai jangan suka di ubah tidak jelas ini aplikasi,Negatif
Jelek sekali,Negatif
Seru juga,Positif
Good job😉😘,Positif
Sangat menyenangkan bermain tiktok melepas penat,Positif
Keren,Positif
Sayangkan banget,Positif
bingung mau berkomentar apa,Positif
Suka,Positif
Bagus banget kamera,Positif
Permainan ini jelek tapi bohong,Positif
tiktok,Positif
sangat bagus,Positif
good bagus ok,Positif
Suka ini,Positif
Keren,Positif
Bagus,Positif
semakin lama semakin sulit,Negatif
Aku suka,Positif
Aplikasi ini sangat bagus tapi saya enggak pernah fyp,Positif
sangat bagus tapi pengunaan paket kurangin dikit,Positif
Bagus,Positif
Bagus banget Aplikasi ,Positif
Sangat bagus,Positif
Aku mohon kalian mendownload ini jika tidak kalian meyesal,Positif
keseluruhan sudah bagus tetep buat saya man dengan saya menggunakan tiktok makasih😍,Positif
Kasih bintang 5 aja,Positif
Suka bagus banget,Positif
Suka sekali.... penghilang bete,Positif
Sangat suka di pakai untuk hal yang positif alhamdulilah. Semoga bisa memberikan hal yang bisa membuat kalian terhibur,Positif
bagus banget,Positif
Sangat membantu,Positif
Bagus banget,Positif
Keren menghibur,Positif
bagus banget makasih ya😊,Positif
Ok,Positif
Bagus banget 😍😍😍,Positif
aplikasi jelek banget...,Negatif
Bagus banget,Positif
Ini sangat seru,Positif
Bagus,Positif
aku suka lagu,Positif
Cukup menyenangkan,Positif
Saya mau na titok enggak ada yang lucu,Negatif
Suka tiktok😘,Positif
Seru banget,Positif
Pasti,Positif
Karna EXO download Oh Sehun pu tiktok,Positif
yes,Positif
tiktok,Positif
praktis emang,Positif
Sangat bagus,Positif
I like this,Positif
Bagus 👍,Positif
Mantap,Positif
Aplikasi bagus sekali,Positif
sangat bagus,Positif
tidak tahu ingin kasih bintang satu aja,Negatif
Bagus banget👉👍👍👍👍,Positif
Asli,Positif
Cakep😎,Positif
pokok harus download,Positif
nyesel download tiktok sudah banyak koin eh malah di blokir koin permanen,Negatif
Mantap,Positif
Suka banget,Positif
Top,Positif
Bagus tidak kaleng kaleng,Positif
Suka,Positif
aplikasi bagus,Positif
Bagus banget,Positif
ini seru banget,Positif
Mantap betul,Positif
Keren banget,Positif
bagus,Positif
Aku benci kamu tiktok kamu mebanned semua BOCIL di sana tanpa alasan Ini aplikasi harus di banned selama,Negatif
mantap,Positif
tidak jelas aplikasi kalau upload lama banget,Negatif
tiktok ini paling bagus,Positif
Bagus banget..,Positif
Bagus banget,Positif
Main tiktok itu asik,Positif
Kenapa fitur  tidak dapat di download?? Ha di 0% terus Aduh,Negatif
Sangat bagus,Positif
aplikasi jelek banget tapi bohong kalian harus download karena aplikasi bagus banget,Positif
aplikasi perusak bangsa,Negatif
Bagus aku suka buat video,Positif
aplikasi yang keren,Positif
Bagus banget,Positif
Top,Positif
kasih bintang 5,Positif
Bagus,Positif
Oke,Positif
Sangat menghibur,Positif
Iya bagus,Positif
Bagus banget,Positif
Bagus,Positif
Bagus tiktok saya suka,Positif
Bagus,Positif
Aplikasi tiktok ini bagus,Positif
banyak yang umbar aurat,Negatif
Keren,Positif
Bagus banget keren.. tapi aku ingin dapat following banyak dan like,Positif
Sangat bagus,Positif
Bagus,Positif
Lucu dan menyenangkan,Positif
Bagus,Positif
Keren banget,Positif
Bagus,Positif
Mantap,Positif
Tidak direkomendasikan,Negatif
Sangat bagus,Positif
Bagus,Positif
Luar biasa tiktok,Positif
Bagus,Positif
Aplikasi ini bagus ya,Positif
Penghibur banget sih😆,Positif
Good aplikasi,Positif
aplikasi bagus kok tapi aku belom download,Positif
Bagus banget,Positif
Hiburan tanpa batas👍,Positif
Apa lagi jelek banget?????tapi bohong aplikasi bagus banget,Positif
Bagus,Positif
tolong diteliti lagi tiktok yang berbau porno,Negatif
"menghibur banget sih, jadi bisa bolos daring",Positif
Seru dan tidak bosen,Positif
tiktok aplikasi goblok,Negatif
The best banget lah,Positif
Saya suka,Positif
Sumpah jelek banget,Negatif
Aplikasi yang sangat bagus,Positif
Terbaik,Positif
TikTok Bagus,Positif
Karena bagus,Positif
Bagus banget yang enggak download pasti nyesel,Positif
Sangat menarik,Positif
keren,Positif
Bikin otak fresh,Positif
biasa aja,Negatif
Bagus Banget😂,Positif
Keren😍,Positif
Aku suka banget,Positif
Ok,Positif
Sukak sekali,Positif
aplikasi menyesatkan,Negatif
Woy tiktok!! Saya sudah 5x lebih post tapi tetap tidak bisa !!😡😡😡 keluar terus dari aplikasi!! Tolong diperbaiki,Negatif
Sip,Positif
jelek,Negatif
Makasih buat tiktok,Positif
Yes,Positif
Senang,Positif
Mantap,Positif
Bagus,Positif
Bagus😍✌,Positif
Ok Ok,Positif
Bagus,Positif
"lag terus, gimana sih mau daftar juga tidak masuk"" gimana sih padahal jaringan stabill",Negatif
good,Positif
Menarik dan menyenangkan,Positif
Seru.... Banget,Positif
tiktok itu bagus sekali,Positif
Ok,Positif
tiktok,Positif
B aja,Positif
Bagus,Positif
Mantap,Positif
mengasyikan bermain tiktok jadi betah,Positif
"kenapa harus di blokir?aplikasi kan gak salah yang salah itu pengguna kalok penggu bisa bijak pakai aplikasi mah akan baik2 aja,semua itu balik lagi sama pengguna masing2",Positif
I like it,Positif
kamera ko blur,Positif
Aplikasi ya bagus banget aku suka,Positif
Suka sekali,Positif
Saya senang,Positif
Bagus baget,Positif
Bagus,Positif
Bagus keren good 👍,Positif
aplikasi mulai error,Negatif
Aplikasi Rasis,Negatif
Goblok,Negatif
error terus,Negatif
Busuk,Negatif
NICE,Positif
tidak asik,Negatif
Aku senang banget dengan aplikasi ini follow akun aku yang baru nama fani22062007,Positif
Bagus,Positif
Sangat baik,Positif
ok,Positif
Tiktok yang terbaik,Positif
lumayan bang tiktok ,Positif
Bagus,Positif
Bagus,Positif
Ga mutu,Negatif
"Maaf ya tiktok aku kasih bintang 2 dulu,kalo sudah ada fitur dislike&voice note di coment  baru aku kasih bintang 5, bintang100000 aja ",Negatif
Anjing,Negatif
Bagus,Positif
Suka,Positif
Tiktok keren,Positif
Good aplikasi,Positif
Bagus banget,Positif
Bagus,Positif
aplikasi ini sangat memuaskan,Positif
Ok banget,Positif
biasa aja,Negatif
Sip,Positif
Bagus,Positif
Bagus banget komplit,Positif
Keren..,Positif
Bagus,Positif
terbaik,Positif
aplikasi pembawa dosa,Negatif
aplikasi ini sangat bagus aplikasi ini bisa menghibur kita Semoga kalian install ya....,Positif
Sangat bagus,Positif
Bagus aplikasi ya,Positif
aku suka,Positif
siap,Positif
Bagus banget.....bisa menghiburr🏁😃😃,Positif
tidak menarik,Negatif
"Menyenangkan, pokok bikin happy😍😘😘😁",Positif
banyak video yang lucu lucu so aku suka sama aplikasi,Positif
seru banget,Positif
Semakin keren dengan segala kreasi2 anak bangsa,Positif
tiktok ini sangat bagus sekali 1000%,Positif
Saya suka sekali,Positif
Bagus,Positif
aplikasi bagus,Positif
Aku suka,Positif
"Bagus, bagus, dan bagus",Positif
Sangat menyenangkan,Positif
Tiktok ini sangat bagus Awal saya kasih bintang 2 tapi beberapa bulan kemudian saya sudah tertarik dengan tiktok ini makasih ya sebelum ,Positif
jelek banget,Negatif
aplikasi tolol,Negatif
tiktok kok di blokir,Positif
Sangat bagus,Positif
Seru baget,Positif
mantap kali,Positif
Kenapa suka keluar sendiri,Negatif
Mantap menghibur,Positif
Sangat bagus,Positif
Aplikasi yang keren,Positif
Good,Positif
aplikasi  jelek tapi bohong,Positif
"Hai my name i's Sabrina anatasya for Indonesia oke,jadi aku  suka banget tiktok ini karena aku selalu bikin konten tiktok  follow tiktok nama agitha and asyifaku ya oke godd bye asalamualaikum",Positif
Seneng banget sama aplikasi tiktok jadi hiburan keluarga😇,Positif
Lucu banget,Positif
Jelek,Negatif
Dear TikTok.saya muhammad rhobit memberikan bintang lima kepada aplikasi ini semoga anda bisa terus membuat saya man dan senang bermain aplikasi ini. Terimakasih😍,Positif
"keajaiban tiktok,, ""hati sedih jadi bahagia "" "" dapat pacar baru"" ""jadi selingkuhan 🤣"" "" banyak teman "" "" tambah kreatif "" "" banyak orang gila baru",Positif
Aplikasi bagus banget,Positif
luar biasa,Positif
Jelek banget,Negatif
Saya senang karena ada tiktok Buat mengibur semua,Positif
aplikasi ini sangat bagus dan dapat menghibur semua,Positif
Assalamuallaikum saya suka dengan aplikasi tiktok ini.,Positif
Aku suka sekali,Positif
The Best😍,Positif
Sangat menghibur,Positif
Bagus banget,Positif
Keren,Positif
"Di tiktok shop saya tidak bisa buka keranjang kuning, jadi tidak bisa milih"" barang yang ingin dibeli, itu kenapa ya ? Minta tolong di cek Terimakasih",Negatif
tiktok asik banget loh,Positif
Bagus,Positif
Mantap,Positif
Seru tiktok,Positif
aku sangat suka dengan tiktok,Positif
Mantap bila dapat bintang ini,Positif
Oke,Positif
sangat bagus,Positif
aplikasi tiktok sangat bagus...seru  pokok.. tidak membosankan,Positif
Tiktok bagus banget☺,Positif
Aku suka dengan tiktok,Positif
Bagus,Positif
terta tiktok memberi saya inspirasi bagus tiktok,Positif
kalian harus download bagi yang belum pasti nyesel,Positif
sangat bagus,Positif
Aku sudah 19 tahun tapi video aku disuruh hapus gara - gara belum memenuhi syarat wtf,Negatif
Nice aplikasi,Positif
pokok bagus,Positif
Tolong perbaiki troli belanja. Tidak bisa terbuka dan selalu memuat...,Negatif
Mantap,Positif
Anak tiktokk check,Positif
Puas,Positif
Keren,Positif
sangat bagus,Positif
Saya suka aplikasi ini👍,Positif
Good🖤,Positif
Keren,Positif
Aku pencet malah akun ku hilang tolong di perbaiki yah,Negatif
Saya kasih bintang 2 karena saya tidak suka banget sama tiktok,Negatif
Good,Positif
Aplikasi jelek,Negatif
tiktok 👍,Positif
Tiktok teman saya yang selalu ada untuk saya ketika bosan saya juga sudah mempui followers yang cukup banyak terimakasih tiktok,Positif
Aku suka banget,Positif
Aplikasi Jelek,Negatif
Bagus sekali,Positif
Game yang enak banget,Positif
Saya sangat suka,Positif
tolong benerin TikTok  dong aku mau buat video,Negatif
Transisi sama slow motion aku jadi keren 👌👌🤘🤘😇,Positif
Mendapatkan sesuatu yang Baru jadi hiburan di jam kosong,Positif
Mantap,Positif
aplikasi ya bagus banget,Positif
Aplikasi ini bagus sekali,Positif
tiktok  bagus sampai aku kasih bintang 5,Positif
Berkerja,Positif
bagus banget ya,Positif
Iya,Positif
sangat bagus,Positif
Spektakuler,Positif
banyak kemaksiatan (tapi tergantung pengguna),Negatif
tolol,Negatif
Saya kasih bintang 5 kalau tidak bagus tidak akan saya kasih lagi bintang 5,Positif
aplikasi  bagus bnget,Positif
Aplikasi buruk sekali menghabiskan kouta saya,Negatif
Seru banget tiktok  bikin happy😄😄,Positif
Bagus,Positif
tiktok tidak jelas,Negatif
"Suka, ada hiburan. Ada pengetahuan dan ada banyak hal baru yang aku lihat di aplikasi ini😇",Positif
Jangan Ada Yang download Aplikasi Ini Aplikasi Ini jelek banget tapi bohong,Positif
Isi makhluk yang lebih bodoh daripada monyet,Negatif
Bagus. Sekali,Positif
Tidak bagus,Negatif
"Akhir akhir ini kenapa tiktok sangat lemot sekali, kondisi sil bagus dan sudah update, saat play video lag",Negatif
Saya senang karena dapat melihat video video keren,Positif
Aplikasi ini bagus,Positif
saya suka aplikasi ini,Positif
aplikasi Ya bagus😍😜,Positif
"Saya Zulfa anggraini memberikan bintang lima ke aplikasi ini, semoga saya man, senang, bermanfaat buat saya saat menggunakan aplikasi ini. Terimkasih",Positif
Saya senang sekali,Positif
Iove,Positif
Aku sudah tahu kalau aku sudah suka dengan tiktok,Positif
lag terus aplikasi  tidak bisa di buka,Negatif
nice,Positif
Assalamu'alaikum nama saya andi rini aku kasi bintang lima karna aku suka tiktok,Positif
"Aplikasi lawak, saya baru saja lihat YouTube aplikasi penghasil uang ketemu ""tiktok"" kata legit, membayar, no scam. Ketaan  TIDAK saya baru download pakai link dan daftar suruh masukin kode dapat Rp 7000 tidak bisa2 malah di bilang penipuan kontrol, maksud  gimana saya aja main tiktok tidak pernah sama sekali, masa tidak bisa masukin kode, APLIKASI ANEH SCAM CUMA MAU banyakIN PENGGUNA DOANG TAPI DENGAN CARA NIPU, Dengan video / konten2 yang di dalam fulgar semua. TOLOL",Negatif
aplikasi tidak jelas terkadang ada konten penipuan,Negatif
Saldo 2jt aku selalu gagal buat di tarik.. Hp xiomi ku dah ga bisa masukin referal dan nonton video lagi ... Makin kesini makin susah ... Group penghasil uang tiktok bubar ... Mohon kembalikan seperti dulu ...,Negatif
"HALO , gimana pihak tiktok, masak mau penarikan saldo Tidak juga masuk dari kemarin padahal Saya lagi butuh banget, Tolong dong kejelasan, Susah payah undang orang, tapi giliran mau penarikn saldo tidak masuk2 tolong perbaiki lagi, supaya pengguna tidak kapok, Cuma nonton orang joget enggak jelas kenapa Lebih tertarik dengan hasil iming2 dari tiktok kalau masih tetep seperti ini yaaa lihat saja si enggak akan lama lagi aplikasi",Negatif
"Tolong ya video giveaway atau bagi2 uang di blokir aja ,makin banyak aja orang yang jadi pengemis, sama komentar dihilangkan aja biar enggak ada netizen yang jahat komen  biar enggak bikin malu sama tulisan busuk netizen, demi nama baik di Indonesia",Negatif
"kalau emang aku ada tidak tertarik sama tagar di konten orang, ya jangan dimasukin lagi. aku sudah blok orang yang pake tagar itu. tapi kenapa yang lain masuk? tiktok kenapa sih? aku tidak suka kapal itu ya jangan dimasukin lagi ke fyp.",Negatif
Aplikasi buruk sama tidakseru Apa lihat lihat sudah di bilang aplikasi  buruk sama tidak seru,Negatif
"Makin lama tiktok makin kayak sampah, apaan masukin kode tidak bisa, gagal mulu, keluar penipuan mulu, emang nipu darimana Malah sekarang masukin kode tidak bisa hilang Kan lumayan uang 7000 buat nambah",Negatif
"Bismillah.. Jangan Download aplikasi ini.., jika kamu tidak bisa mengontrol dirimu. Di aplikasi ini, banyak konten konten negatif. Ketahuilah Setiap Raja mempui larangan, dan larangan Allah adalah, hal hal yang diharamkan . Awal awal tidak dosa, tapi lama kelamaan mendekati dosa. Tambah lama menjadi dosa jariyah",Negatif
Hei kalau bikin aplikasi yang bener ini enggak. Kalian  ya dari pihak tiktok seharus harus Lebih memuaskan para pelanggan kalian kalian  juga harus selalu berpartisipasi supaya kalian terus maju. Coba lihat likee mereka selalu saja meningkatkan terus aplikasi mereka supaya para tamu para tamu di laci itu menjadi lebih man Kalian juga harus tingkatkan juga dong supaya para tamu juga man dengan aplikasi tiktok ha ini saja wassalamualaikum warahmatullahi wabaraka bye see you,Negatif
"Tiktok kenapa? Hadiah undang teman kenapa ""tidak dapat memproses""? Juga, kenapa misi menonton video saya hilang? Kenapa cuma ada misi undang teman? Dipikir saya mudahkah cari pengguna baru? Susah buat orang yang tidak terkenal kaya saya . Misi nonton video balikin lah, dikit"" juga lumayan walaupun cuman 7000 point sehari",Negatif
"Maaf admin yang terhormat, kenapa sekarang susah memasukan kode undangan? Jangan di persulit biar pengguna tiktok semakin banyak, kalah bersaing seperti SNACK VIDEO",Negatif
"Nyesel banget sudah instal aplikasi ini. Cuma ngabisin kuota. Iming"" ada event undang temen tapi masukin kode aja susah error trus. Aplikasi penipu.",Negatif
Please dong pulihkan akun aku Kasih aku satu kesempatan buat hapus2 video ditiktok aku.. tidak tahu kenapa akun tiba2 diblokir tidak jelas banget si aplikasi. akun ku juga digembok padahal.. pulihkan dulu baru aku kasih bintang 5 Awas aja data2 ku disalahgunakan,Negatif
"Untuk aplikasi ini, Saya baru beli coin 350 tapi tidak masuk coin , Untuk aplikasi Tiktok tolong perbaiki lagi untuk pembelian coin , Kami telah rugi 75k",Negatif
Bagus banget TAPI bohong aplikasi INI JELEK KARENA banyak KAUM PEREMPUAN YANG MENYEBAR AURAT YANG HARUS DITUTUP,Negatif
"Dulu saya sepakat anak saya aktif di tiktok, anak bisa mengembangkan banyakat dan imajinasi disini. Tapi sekarang, rasa ingin saya hapus aja aplikasi. Sama sekali tidak pantas untuk semua kalangan. banyak konten porno. sudah saya laporkan, tapi tanggapan malah ""tidak melanggar panduan komunitas kami"". Tanggapan macam apa itu.. sudah jelas2 konten yang saya laporkan itu porno semua. Harap ditinjau ulang. Saya berharap semua konten porno di banned, biar kami selaku orangtua man ketika anak2 kami bermain tiktok",Negatif
"Tidak jelas system panduan komunitas, kata tidak boleh upload yang berbaur kejahatan, kekerasan dan konten sexsual. Tapi banyak  yang masih banyak konten yang menonjolkan alat vital masih aman2 aja. kok tidak dihapus, saya yang upload video biasa2 aja di hapus dan dibanned kontol. Konsisten dong kalo bikin peraturan jangan setengah2. Payah 👎 tajam kebawah tumpul ke atas.",Negatif
Admin TikTok yang SANGAT tidak kompeten saya rasa. kerjaan  nge Blokir akun akun yang dilaporin pihak tertentu dengan alasan melanggar panduan ... harus admin TikTok bisa membedakan mana konten yang melanggar mana konten yang tidak disukai karena selera orang... karna dilapangan banyak sekali konten yang sama malah tidak di blokir? malah menurut saya jauh lebih fullguard ???? semoga admin tiktok BACA,Negatif
"Jangan tergoda dengan bonus itu semua ha 0 besar alias bohong. Event nonton video, cek in, masukin kode undangan semua pada tidak bisa. Mereka cuman mengambil keuntungan dari kita ketika download aplikasi di playstore",Negatif
"Aplikasi penipu iming iming ada event ngundang temen,, dapat hadiah,, tapi ta  pas mau ngundang,, malah ada bacaan error tidak lolos.. Tolong buat pihak playstore ditindak.",Negatif
Ngelapor pornografi tapi tidak mempan,Negatif
